Date,AAPL,MSFT,NVDA,GOOGL,AVGO,JPM,V,MA,BRK-B,UNH,JNJ,LLY,AMZN,TSLA,HD,XOM,CVX,HON,BA,SHW
2023-03-31 00:00:00-04:00,162.85499572753906,283.2664489746094,27.757041931152344,103.11161041259766,62.00419616699219,122.51166534423828,221.29052734375,358.12884521484375,308.7699890136719,454.849609375,144.4626007080078,337.678466796875,103.29000091552734,207.4600067138672,278.7822265625,101.48007202148438,148.3653564453125,182.1408233642578,212.42999267578125,220.34503173828125
2023-04-03 00:00:00-04:00,164.1092529296875,282.2151794433594,27.944908142089844,103.73784637451172,62.09408187866211,122.37063598632812,224.76507568359375,361.144287109375,310.30999755859375,475.6387634277344,146.1868438720703,344.87603759765625,102.41000366210938,194.77000427246094,281.2477722167969,107.46744537353516,154.5396728515625,184.1993408203125,215.38999938964844,222.17819213867188
2023-04-04 00:00:00-04:00,163.57595825195312,282.16595458984375,27.433277130126953,104.095703125,61.31509017944336,120.7347640991211,223.44984436035156,358.6117248535156,309.07000732421875,474.73406982421875,147.71531677246094,348.6911315917969,103.94999694824219,192.5800018310547,278.6310729980469,106.44024658203125,153.71214294433594,181.96926879882812,213.89999389648438,218.84512329101562
2023-04-05 00:00:00-04:00,161.7291259765625,279.3756103515625,26.8616886138916,103.8471908569336,60.793174743652344,120.914794921875,223.95040893554688,359.0657043457031,310.3900146484375,490.1141357421875,154.35128784179688,356.1837158203125,101.0999984741211,185.52000427246094,272.6893310546875,108.26329803466797,154.47601318359375,180.53021240234375,210.0,218.44320678710938
2023-04-06 00:00:00-04:00,162.6179656982422,286.5088806152344,27.017578125,107.77364349365234,60.177520751953125,120.7821273803711,221.8107147216797,356.77587890625,312.510009765625,493.559814453125,153.92257690429688,362.1325988769531,102.05999755859375,185.05999755859375,272.632568359375,106.468017578125,152.4481964111328,181.51185607910156,211.3699951171875,219.570556640625
2023-04-10 00:00:00-04:00,160.0205841064453,284.33740234375,27.55918312072754,105.80545043945312,60.636600494384766,121.18009948730469,222.24261474609375,355.4631652832031,312.6199951171875,495.8408508300781,153.1490020751953,360.86419677734375,102.16999816894531,184.50999450683594,275.0509033203125,105.99604797363281,153.03016662597656,182.6744842529297,210.77999877929688,219.96267700195312
2023-04-11 00:00:00-04:00,158.8058624267578,277.8919372558594,27.14948081970215,104.7219467163086,60.07411575317383,121.77703857421875,224.22523498535156,359.4013366699219,313.70001220703125,501.4134216308594,153.10240173339844,357.9537048339844,99.91999816894531,186.7899932861328,277.5069580078125,106.74563598632812,153.87583923339844,183.1605224609375,212.32000732421875,221.8252716064453
2023-04-12 00:00:00-04:00,158.11453247070312,278.5404357910156,26.47596549987793,104.01618194580078,59.603431701660156,121.75809478759766,223.59706115722656,357.081787109375,314.54998779296875,501.62518310546875,152.77618408203125,362.8798828125,97.83000183105469,180.5399932861328,274.36126708984375,106.63459014892578,154.42144775390625,184.1516876220703,212.33999633789062,221.33511352539062
2023-04-13 00:00:00-04:00,163.50682067871094,284.779541015625,26.443986892700195,106.78954315185547,60.3321647644043,122.22239685058594,228.38682556152344,364.849609375,318.04998779296875,506.4759826660156,154.81727600097656,368.8778991699219,102.4000015258789,185.89999389648438,275.97662353515625,107.13430786132812,156.485595703125,186.69622802734375,213.58999633789062,222.97227478027344
2023-04-14 00:00:00-04:00,163.16116333007812,281.1441955566406,26.73877716064453,108.2209701538086,59.8779182434082,131.4513702392578,229.69224548339844,367.5934753417969,319.739990234375,492.57806396484375,154.56568908691406,368.4649963378906,102.51000213623047,185.0,276.0144348144531,107.39342498779297,156.8038787841797,187.31570434570312,201.7100067138672,221.2076416015625
2023-04-17 00:00:00-04:00,163.18092346191406,283.7577209472656,26.982601165771484,105.33824920654297,60.63371276855469,132.49363708496094,229.1621856689453,367.9192810058594,323.7900085449219,486.37982177734375,154.40719604492188,366.124755859375,102.73999786376953,187.0399932861328,279.0467529296875,106.14411926269531,155.4217071533203,188.5641326904297,205.02999877929688,226.1582489013672
2023-04-18 00:00:00-04:00,164.40553283691406,283.3351745605469,27.64712142944336,103.87701416015625,61.11308670043945,133.9812774658203,229.28001403808594,367.4849548339844,324.6300048828125,485.54254150390625,150.0640106201172,363.72552490234375,102.30000305175781,184.30999755859375,282.4002685546875,108.21702575683594,155.05795288085938,187.6778564453125,208.3699951171875,225.54066467285156
2023-04-19 00:00:00-04:00,165.5511474609375,283.41387939453125,27.910930633544922,103.55892181396484,61.323787689208984,133.8107147216797,228.26905822753906,367.9587097167969,323.0899963378906,467.94873046875,151.48065185546875,364.27618408203125,104.30000305175781,180.58999633789062,280.47314453125,107.87461853027344,155.20346069335938,188.51649475097656,208.7100067138672,228.99139404296875
2023-04-20 00:00:00-04:00,164.5832977294922,281.11468505859375,27.084529876708984,104.66231536865234,61.18073654174805,133.4222412109375,230.2615203857422,370.130126953125,323.82000732421875,469.1613464355469,152.45928955078125,368.5435791015625,103.80999755859375,162.99000549316406,282.041259765625,107.01400756835938,154.44871520996094,187.50628662109375,207.22999572753906,229.16783142089844
2023-04-21 00:00:00-04:00,162.97352600097656,280.77081298828125,27.099515914916992,104.78160095214844,61.16914367675781,133.16639709472656,229.7216796875,370.3670349121094,324.3299865722656,465.65802001953125,151.6298065185547,378.7992248535156,106.95999908447266,165.0800018310547,283.4298095703125,107.35640716552734,153.78492736816406,186.86778259277344,205.14999389648438,229.04039001464844
2023-04-24 00:00:00-04:00,163.27964782714844,276.8504638671875,27.022571563720703,105.33824920654297,61.3276481628418,133.346435546875,228.4555206298828,369.8636779785156,326.04998779296875,470.5858459472656,152.552490234375,376.9408874511719,106.20999908447266,162.5500030517578,284.9413146972656,109.38304901123047,155.93092346191406,187.53489685058594,205.77000427246094,231.9028778076172
2023-04-25 00:00:00-04:00,161.73898315429688,270.6113586425781,26.222145080566406,103.23088836669922,60.11760330200195,130.44696044921875,225.34414672851562,363.7441711425781,324.3399963378906,473.4539489746094,153.9505157470703,378.40594482421875,102.56999969482422,160.6699981689453,279.92523193359375,107.82835388183594,153.66668701171875,186.75341796875,202.19000244140625,230.16773986816406
2023-04-26 00:00:00-04:00,161.7291259765625,290.2130126953125,26.93663215637207,103.09172058105469,59.554141998291016,128.13499450683594,223.93077087402344,361.9971923828125,320.5299987792969,464.8206787109375,151.5645751953125,369.9792175292969,104.9800033569336,153.75,272.12255859375,106.83817291259766,150.9296417236328,181.93113708496094,203.02999877929688,224.39369201660156
2023-04-27 00:00:00-04:00,166.3214874267578,299.5078430175781,27.206439971923828,106.9485855102539,59.76869583129883,129.85951232910156,224.77487182617188,368.8174743652344,326.2300109863281,472.0583801269531,151.91873168945312,383.8238220214844,109.81999969482422,160.19000244140625,277.6581726074219,108.11522674560547,151.81167602539062,189.27890014648438,206.0399932861328,228.10910034179688
2023-04-28 00:00:00-04:00,167.5757293701172,301.8954162597656,27.729066848754883,106.70008850097656,60.55059814453125,130.98707580566406,228.4260711669922,375.0948486328125,328.54998779296875,473.6175537109375,152.5711212158203,389.2416687011719,105.44999694824219,164.30999755859375,283.9022216796875,109.5125961303711,153.29388427734375,190.45111083984375,206.77999877929688,232.86361694335938
2023-05-01 00:00:00-04:00,167.48683166503906,300.2251281738281,28.889230728149414,106.56092071533203,61.657222747802734,133.79176330566406,228.21014404296875,374.92706298828125,330.1700134277344,477.09210205078125,152.4779510498047,399.02532958984375,102.05000305175781,161.8300018310547,281.21942138671875,106.11634826660156,152.07540893554688,191.06105041503906,203.8699951171875,227.37384033203125
2023-05-02 00:00:00-04:00,166.44984436035156,300.0777282714844,28.18973159790039,104.69212341308594,59.18204116821289,131.6313934326172,222.78240966796875,371.1468200683594,325.8599853515625,474.8688049316406,153.8107147216797,397.4422302246094,103.62999725341797,160.30999755859375,277.98876953125,101.88725280761719,145.52822875976562,188.94534301757812,203.25,227.31503295898438
2023-05-03 00:00:00-04:00,165.37338256835938,299.0853576660156,27.782026290893555,104.78160095214844,59.26516342163086,128.8456268310547,221.80091857910156,370.031494140625,323.2200012207031,471.06707763671875,151.79757690429688,423.98095703125,103.6500015258789,160.61000061035156,276.85516357421875,99.87911224365234,142.6093292236328,188.65945434570312,200.92999267578125,226.96212768554688
2023-05-04 00:00:00-04:00,163.73394775390625,300.0777282714844,27.542200088500977,104.06587982177734,58.971351623535156,127.08324432373047,221.42796325683594,371.235595703125,320.0,468.9881286621094,151.1078643798828,421.2769470214844,104.0,161.1999969482422,269.930908203125,98.1301040649414,142.05462646484375,187.001220703125,197.0500030517578,222.86441040039062
